exceedance,vicFallsFull,sioma,vicFallsOverlap,vicFallsRatio,vicFallsRatioSmoothed,ngonyeScaled,conversionFactor
0.491,635.1294,638.1822231543156,695.42056,0.913302592031504,0.9132078910500007,582.7930421123534,0.9175973307366238
0.492,635.1294,641.1136450886571,697.7526,0.9102501373696064,0.912919507068799,585.2851528494178,0.9215211149876196
0.493,635.1294,645.4134401323771,698.24,0.9096147456461962,0.9115435054234042,588.3224296656455,0.9263032535820975
0.494,641.2365,646.9924858721041,702.58,0.9126882347917674,0.9111390795606714,589.5001380601797,0.9193178149718235
0.495,641.2365,647.4061016691802,704.7879,0.9098290421841805,0.911759485398564,590.2786541017822,0.9205319006353853
0.496,641.2365,649.9398947229278,704.7879,0.9098290421841805,0.9124910672619936,593.0643481918721,0.9248761544170866
0.497,643.0906,652.6288769233083,704.7879,0.9124597627172657,0.9137022106181625,596.3084475580755,0.9272541809164611
0.498,647.3805,655.850664484684,705.48,0.9176454328967512,0.9140459662133387,599.4776543105631,0.92600511493714
0.499,649.7671,659.3017466082306,709.84,0.9153712104136144,0.9139265452982508,602.5533675867629,0.9273374530455033
0.5,653.5614,660.2976803991234,711.8686,0.9180927491393778,0.914388590856112,603.7686655257138,0.923813226310051
0.501,653.5614,661.7826707276714,714.2009736581,0.9150945239580013,0.9151287876723453,605.6163731655809,0.9266403633470104
0.502,653.5614,663.2689858807008,718.9949,0.9089930957785654,0.915083548253506,606.9465370462163,0.9286756180004148
0.503,656.4879,666.2455882182468,718.9949,0.9130633610892093,0.915343684732543,609.8436916564906,0.928948868145918
0.504,659.7793,669.2274825388829,718.9949,0.9176411404308987,0.9147380369677096,612.1678336624599,0.927837283865165
0.505,663.2533,671.0117916808186,723.026826494,0.9173287569648758,0.9144482043565667,613.6055280046072,0.9251450810792908
0.506,666.0345,673.9108193803584,726.1668,0.9171921657668735,0.9155556455174675,617.0028552589895,0.9263827253077573
0.507,666.0345,676.7053389465879,728.82,0.9138532147855437,0.9158728954594981,619.7760781539125,0.9305465079570391
0.508,669.6283199999996,676.7053389465879,733.3846,0.9130656956800015,0.9147286887627065,619.0017873733352,0.924396070006919
0.509,672.3268,681.1342766875144,733.3846,0.9167451839048707,0.9133609150043108,622.1214261961076,0.9253259370236432
0.51,672.3268,682.7113654984918,734.5553059999999,0.9152841106834237,0.912721310655497,623.1252123171874,0.9268189403087715
0.511,672.3268,687.2297094279344,739.1198050429,0.9096316935533568,0.9120444384791618,626.7840344413979,0.9322609695781842
0.512,672.3268,690.2485126527073,740.6484,0.9077543406561062,0.9122130739108207,629.6537174892982,0.9365292555484894
0.513,676.9182,691.759884669339,741.6534711999999,0.9127149353251757,0.9120863522357026,630.9447498310477,0.9320841865842102
0.514,678.6565,693.2725695013362,746.5022777314,0.9091151095511973,0.9113908475907682,631.8422747292525,0.9310192633965083
0.515,683.8179,696.3018752552846,747.9582,0.9142461437016133,0.9113247293177585,634.5571179904699,0.9279621343496125
0.516,685.0236,696.3018752552846,747.9582,0.9158581321790442,0.9111503161002427,634.4356737400443,0.9261515570267131
0.517,685.0236,699.3364252126364,752.4295678,0.9104155781688833,0.910267246501431,636.5830421564605,0.9292862934305628
0.518,686.7082453344,702.376214687998,755.3143,0.9091688656422895,0.9098984377274734,639.0910204415458,0.9306587255703236
0.519,691.4282,702.376214687998,762.7167,0.9065334481334943,0.9093550622940028,638.7093664614302,0.9237537121879471
0.52,691.4282,705.4212390123922,762.7167,0.9065334481334943,0.9081714480157103,640.6434280949206,0.9265509102679362
0.521,691.4282,709.536650494566,762.7167,0.9065334481334943,0.9075584709674168,643.9459976181907,0.9313273563591864
0.522,695.8785280000021,711.5269736138742,764.33,0.9104425156673192,0.9076200967581994,645.7961806374933,0.928030043538707
0.523,697.8704,713.0566717947318,768.9414835000002,0.9075728322309975,0.9075052086865256,647.1026437423975,0.9272533177254652
0.524,697.8704,714.5876746342093,770.170342,0.9061247388308287,0.9074707081946769,648.4673831674933,0.9292088949001036
0.525,702.0294700000013,715.7058582562339,771.8,0.909600246177768,0.9085351946410337,650.2439612365556,0.9262345656750769
0.526,704.3503,716.1199815572706,777.661,0.9057292316317779,0.9083428553692675,650.4824688347184,0.9235212490641637
0.527,704.7879,719.1885053589739,777.661,0.906291944690553,0.9082523338633308,653.2046384799686,0.9268102339440966
0.528,710.868,722.2622386194042,777.7678125256,0.9139848532579922,0.9083208430577604,656.0458454915625,0.9228799798156092
0.529,710.868,724.9268846541402,781.9503000000003,0.9090961407649563,0.9088857392996699,658.8757074970847,0.9268608342154727
0.53,710.868,728.4253152735128,783.81,0.9069391816894402,0.9087719172480628,661.9724703331348,0.931217146267851
0.531,711.8686,729.3656222123305,785.2032,0.9066043031918362,0.9097658228032043,663.5519154163719,0.9321269619370371
0.532,717.4235,729.9693332354458,785.31,0.9135545198711338,0.9096607414201401,664.024444884921,0.9255682938807008
0.533,717.4235,733.1582345738337,792.7923,0.9049324772705285,0.9106385354976068,667.6421410203268,0.930610916732344
0.534,724.017,736.1583833202446,792.7923,0.9132492835765434,0.9124751248153642,671.7262127040169,0.9277768515159407
0.535,724.017,737.7088875866709,792.7923,0.9132492835765434,0.9138151509043134,674.1295584334669,0.931096311873156
0.536,726.1668,742.3681716040113,792.8098408,0.9159406993072229,0.9137116986817257,678.310483123548,0.9340973494292882
0.537,730.6486,742.7462026256821,794.36,0.9197953069137419,0.9153270738465953,679.855708260036,0.9304824621028986
0.538,730.6486,747.039100729547,797.6648200000003,0.91598448581448,0.9154673439922448,683.8899014032335,0.9360038483660045
0.539,730.6486,747.8395373583717,800.4210164,0.9128303543130205,0.915345552378629,684.5315944138771,0.9368820995672572
0.54,733.3846,748.5986623111513,800.4284,0.916240103424616,0.9154279645513819,685.2881497053845,0.9344185161583493
0.541,737.3183,751.7216599597217,806.49,0.9142311745960893,0.9155568602787263,688.2439227962351,0.9334420735199914
0.542,737.3183,753.2850949218575,808.1115,0.9123967422812322,0.9162301590202511,690.1825223078384,0.9360713308049433
0.543,740.6484,754.6573587343138,808.1115,0.9165175845164931,0.9172890401825624,692.2389242601064,0.9346390598563452
0.544,744.0263,757.6947539275993,808.1115,0.9206975770051534,0.9178608143289315,695.4583238527457,0.9347227696826654
0.545,744.0263,761.0188707079155,808.1115,0.9206975770051534,0.9180199559051591,698.6305101302746,0.938986310202038
0.546,750.7725,762.6927759681546,815.842,0.9202425224491998,0.9179136924502564,700.086142194065,0.9324877272330366
0.547,750.7725,765.103313003521,815.842,0.9202425224491998,0.9183811706906573,702.6564762954739,0.9359113130748314
0.548,750.7725,767.413994822181,820.2069866,0.9153451656296827,0.9182515071469638,704.67905735114,0.938605312995801
0.549,750.8553776000003,768.9903053754474,823.6198,0.9116528980969135,0.9190167606858505,706.7149794449666,0.9412131823625981
0.55,757.5572,772.1467796320937,823.6198,0.9197899321992986,0.9189474381953951,709.5623050537368,0.9366451867314268
0.551,757.5572,773.7269422543565,823.6198,0.9197899321992986,0.9188184483022859,710.9145884918202,0.9384302445964743
0.552,762.7167,778.9951011324812,823.6198,0.9260543517773612,0.9193890808119647,716.1995899872153,0.9390112868739013
0.553,764.3804,783.2348409882186,831.0675317000001,0.9197572650160121,0.92105471146067,721.4021404723474,0.9437737289867026
0.554,764.3804,784.8239729401384,831.4451,0.9193395931974342,0.9209263680890871,722.7650909890097,0.9455568078263252
0.555,764.3804,786.4872553574581,831.4451,0.9193395931974342,0.9218905443924922,725.0551639992441,0.9485527938697068
0.556,770.1655,789.5990418297575,834.1332498856004,0.9233123126378507,0.9208173531599765,727.0764997553309,0.9440522845483613
0.557,771.2422,792.7888099735264,839.318,0.9188915285982191,0.9206299643483201,729.8651338616747,0.9463501009950891
0.558,777.661,795.9229574277078,839.318,0.9265391663231337,0.9212110713821496,733.2130403496278,0.9428440417477897
0.559,778.1427,797.5830349324054,847.1498188000003,0.9185420131497521,0.9210199526270575,734.5898890495888,0.944029789201375
0.56,778.1427,799.1836605414007,847.2388,0.9184455433344176,0.9202613025233344,735.4577964051957,0.9451451467773144
0.561,785.0819,800.785560585564,850.2010585387004,0.9234073424342412,0.9201341929967015,736.8301755528091,0.9385392473738207
0.562,785.0819,802.2295366769598,855.2074,0.918001761911789,0.9181942076755654,736.602513803037,0.9382492626604142
0.563,785.0819,803.9931818825083,855.2074,0.918001761911789,0.9180539509570342,738.1091171697542,0.940168302402277
0.564,785.0819,808.1644202026947,855.2074,0.918001761911789,0.9168433242668187,740.9601535728048,0.9437998170290319
0.565,785.4005999999964,810.4236946799953,860.28,0.9129592690751807,0.9154210510122497,741.8789103491918,0.9445866355961469
0.566,792.06,814.3692009547203,863.224,0.9175602161200336,0.915295202378756,745.3882225988765,0.9410754521107954
0.567,792.7923,816.8745400037607,871.2279442425,0.9099711565029093,0.9149505218441333,747.3997866576271,0.9427434987166591
0.568,795.88,820.1075770085605,871.2888,0.9134514296522577,0.9147622117210475,750.2034209935401,0.9426087111041114
0.569,799.0771,821.7259972926281,871.2888,0.9171208214773333,0.9152754726516241,752.1056505621374,0.9412178756744968
0.57,799.0771,826.588859110768,872.746507,0.9155889981694306,0.9139460732977546,755.4576420159573,0.9454127042508881
0.571,806.1332,829.8370960101822,879.4018,0.9166835910501889,0.91370082531776,758.2228395037968,0.9405676872057829
0.572,806.1332,831.4631116350561,879.5279655999997,0.9165520955892165,0.9132768114162737,759.3559794043173,0.9419733356774256
0.573,806.1332,833.0903913648027,887.5632,0.9082544206429468,0.9128267252696377,760.4671738031337,0.9433517609783765
0.574,806.1332,837.9569751420463,887.5632,0.9082544206429468,0.9117212657985788,763.9831940612547,0.9477133481926495
0.575,808.1115,837.9798101080469,887.5632,0.9104833323418545,0.9106752271146608,763.1274538876459,0.9443343571866579
0.576,813.2284,841.2457338373047,889.7756005423994,0.9139702184508803,0.9103390573636156,765.8188483526151,0.9417020462549206
0.577,813.2284,844.1943873301085,895.7732,0.9078507818720185,0.9102239903783463,768.4059838906146,0.9448833610466809
0.578,814.5814998079996,846.1540761951253,895.7732,0.9093613202627626,0.9106236018179044,770.5278725577065,0.9459186990366504
0.579,820.3628,847.7927101078907,897.3570121563994,0.9141989073319013,0.91039462554675,771.8259268599375,0.9408348682557734
0.58,820.3628,849.4326030821007,904.0319,0.9074489517460612,0.9094059035842202,772.4790239397742,0.9416309758801522
0.581,823.6198,852.7161642156143,904.0319,0.911051700719853,0.9082352172456787,774.4668506552703,0.9403208260113103
0.582,827.5366,854.359831377245,910.5009970143986,0.9088804984437742,0.9078480617738319,775.6289169732497,0.9372744564690549
0.583,827.5366,856.0047556049686,912.3393,0.907049164713172,0.9067698224349654,776.1992802434033,0.9379636867341014
0.584,828.3093,858.2703726650028,920.6956,0.8996559775022277,0.9067852161684484,778.2668854080093,0.9395848693332423
0.585,834.7498,859.8177113929002,920.6956,0.9066512319598357,0.9060999690946616,779.0808017201495,0.9333105581099264
0.586,834.7498,863.0164185889028,920.6956,0.9066512319598357,0.9065250897088782,782.3460362815399,0.9372221907469038
0.587,839.318,867.5543814071395,924.810529978,0.9075567078804415,0.9065717542460263,786.5002974560967,0.9370706900794415
0.588,842.0024,870.8655598940946,929.101,0.906254971203346,0.9074581321875147,790.2740343679293,0.9385650615341825
0.589,847.2388,874.1817469081159,929.136268824,0.9118563427432911,0.9073451880636306,793.1846015501376,0.9361995715377266
0.59,849.2947,877.5029385379911,935.990010513,0.9073758164732081,0.9066854533479122,795.6191496424435,0.9367998524451447
0.591,849.2947,880.8291308844947,937.5556,0.9058606230926465,0.9054081227945951,797.5098498969251,0.9390260529082838
0.592,849.2947,882.494101111234,937.5556,0.9058606230926465,0.9041367163834104,797.8953188064405,0.9394799223478499
0.593,853.3768829119999,887.4965021900115,946.0594,0.9020330889498058,0.9031682689763701,801.558679605536,0.939278641894255
0.594,856.6266,890.4466105026966,953.2738986141994,0.8986153940072227,0.9027886505855814,803.8850939142343,0.9384311599876005
0.595,856.6266,892.5101287245145,954.6127,0.8973551263250531,0.9015219287561834,804.6174526821538,0.9392860934766137
0.596,863.9982,897.534967724325,954.6127,0.9050772108940097,0.9002552069267853,808.0105280926878,0.9351993188095621
0.597,863.9982,899.0513683334,954.9912063369998,0.9047184877376871,0.899466095686164,808.6662240961466,0.9359582278020332
0.598,863.9982,904.2521723277886,963.2156,0.89699357028686,0.9002782964945789,814.0786053047839,0.9422225709553375
0.599,863.9982,906.7107437960574,963.2156,0.89699357028686,0.9012705355433038,817.19167764394,0.9458256714469313
0.6,871.2888,910.989256729293,971.8681,0.8965093102654568,0.9000131299823273,819.9022923292049,0.9410224168257469
0.601,878.8611,914.365244375908,971.8681,0.9043007996661274,0.8994305978243495,822.4080783788304,0.9357657067525579
0.602,878.8611,916.0550979087866,971.8681,0.9043007996661274,0.9003645830525856,824.7835662818401,0.9384686229505893
0.603,878.8611,918.1134265390175,980.5704,0.8962753719671734,0.9012985682808218,827.494316859016,0.9415530131655798
0.604,886.84,922.8268991366392,984.6767288307999,0.9006407626318429,0.9011756286868682,831.6291109986139,0.9377442503705447
0.605,893.8841,926.2202254499002,989.3226,0.9035314668845127,0.9004990949873652,834.0604747766286,0.9330745169050759
0.606,893.8841,929.6184972491377,989.3226,0.9035314668845127,0.8992003613336014,835.9132886288241,0.9351472843390146
0.607,893.8841,931.3194865426401,998.0297709999999,0.8956487331077824,0.8990481173511166,837.3010310285691,0.9366997701699461
0.608,901.4559,933.0217108129839,1002.1019449360008,0.8995650637696063,0.8982722461308218,838.1075078608011,0.9297265765977027
0.609,901.4559,936.1758631987444,1006.9774,0.89520966408978,0.8963393817866466,839.1312944631428,0.9308622800773091
0.61,901.4559,941.1925782548622,1006.9774,0.89520966408978,0.8951002147540067,842.4616789208044,0.9345567308626016
0.611,901.4559,946.2199329694573,1006.9774,0.89520966408978,0.8938703388875625,845.7979321455755,0.9382576919687091
0.612,904.0319,948.397226958636,1015.76456314,0.890001416475286,0.8925370055383295,846.4796210105164,0.9363382210412227
0.613,909.0679,951.8275541966182,1015.8803,0.8948572976560328,0.8924365776175358,849.4457249492995,0.9344139474612396
0.614,909.0679,955.2627992756566,1024.8335,0.8870396020426733,0.8912232418998605,851.3524088367864,0.936511352822805
0.615,912.3393,959.5380904007104,1024.8335,0.8902317303249747,0.8896224070243175,853.6265856137971,0.9356459659403
0.616,916.7204,962.8791635156497,1024.8335,0.8945066686442238,0.8880532992891544,855.088017976854,0.9327686151381096
0.617,916.7204,966.2248435477325,1033.8373,0.8867163140660529,0.8866393251300516,856.6929432070513,0.9345193400376508
0.618,916.7204,967.324832588825,1037.009546,0.8840038199609785,0.8854511120764147,856.5188487549067,0.9343294299493135
0.619,916.7204,970.7821630558913,1042.8919,0.8790176623291446,0.8837955343018019,857.9729404886403,0.9359156188611493
0.62,922.9170720000026,972.5126652446179,1042.8919,0.8849594785423135,0.8814985484267737,857.2685027397836,0.928868398633091
0.621,924.4132,977.7115142554168,1051.9972,0.8787221106672146,0.8803144703486269,860.6935938255111,0.9310702117035013
0.622,924.4132,982.9213675552393,1052.092295118,0.8786426859026851,0.8788542459385268,863.8446172996254,0.9344788859566538
0.623,932.1467,986.3954898012929,1061.1535,0.8784277675190254,0.8784124125112572,866.4620418865769,0.9295339906117533
0.624,932.1467,989.7734014056862,1061.1535,0.8784277675190254,0.8772902842353795,868.3185886478127,0.9315256800756927
0.625,932.1467,995.1204189879942,1066.7951895,0.8737822490902786,0.8761305318944458,871.8553819869751,0.9353199254870237
0.626,937.5556,998.2915535140907,1070.3608,0.8759248283382576,0.8760161940654128,874.519567277062,0.9327655525464964
0.627,939.9208,1000.3668667702872,1071.6177075999994,0.8771045806111691,0.8768528578759278,877.1745460519138,0.9332430413838206
0.628,939.9208,1002.1181171915711,1079.6194,0.8706038442806788,0.8767276321171342,878.5846439870469,0.9347432719725395
0.629,947.7356,1007.3791658128816,1079.6194,0.877842321099454,0.8772660518481616,883.7395435067613,0.9324747783102811
0.63,954.6906086799994,1010.8926083311561,1079.6194,0.8842844141926306,0.8777868057452237,887.348193618463,0.9294615297885384
0.631,955.5912,1012.6511513165925,1088.9293,0.8775511872074706,0.877809176079868,888.9144727935478,0.9302246324511442
0.632,955.5912,1016.171878571301,1088.9293,0.8775511872074706,0.8787602230331536,892.9714266533351,0.9344701234726054
0.633,962.7536570415987,1017.9340619748951,1094.5729634199984,0.8795701056176926,0.8785978880421155,894.3547170172748,0.9289548894215537
0.634,963.4877,1019.6974579865412,1098.2906,0.8772611729536791,0.8775532891945736,894.8388582394348,0.92874964386098
0.635,963.4877,1024.9949173595357,1098.2906,0.8772611729536791,0.8771157063542339,899.0391409493087,0.9331091003541703
0.636,963.4877,1030.3032747133402,1098.986121,0.8767059761621867,0.8759716155224611,902.5164240287266,0.93671815844533
0.637,971.4252,1035.6225184830848,1107.7035,0.8769722222598375,0.8747246644209961,905.8845599469431,0.9325314599075082
0.638,971.4252,1037.3980169512788,1110.850098318,0.8744881073250919,0.8738163096086717,906.4953067677208,0.9331601720520744
0.639,971.4252,1042.7539246116253,1117.1681,0.8695425513850601,0.8726760673508821,909.9863941447713,0.9367539509421532
0.64,972.8762857600017,1048.0050491581894,1117.1681,0.8708414479074381,0.8713672081115105,913.1972337717378,0.9386571007415982
0.641,979.4038,1053.4318076516197,1124.5846546000007,0.8709026892674082,0.870230788863407,916.7287929864739,0.9360069799468552
0.642,979.4038,1055.219366038759,1126.6846,0.8692794771491507,0.86944924317741,917.4596791885455,0.936753236191799
0.643,979.4038,1057.0081281007506,1128.9385247080002,0.8675439614865856,0.8695941749848443,919.1681111080468,0.9384975952799517
0.644,987.4235,1065.4602630272202,1136.253,0.8690172875231132,0.8692962673832068,926.2006296946922,0.9379973534098512
0.645,987.4235,1069.5631303090463,1136.253,0.8690172875231132,0.8682771813717819,928.6772600839186,0.9405055278549868
0.646,989.3226,1076.0322320719808,1136.424744,0.8705570740370997,0.8680998410219054,934.1034095961326,0.9441848489017967
0.647,995.4845,1078.5670075485941,1145.8734,0.868756094695976,0.8673521493717351,935.4974122387135,0.9397408118747339
0.648,998.125,1081.2236083991825,1155.5461,0.8637690871874346,0.8672405836043878,937.6809931549491,0.9394424477444699
0.649,1003.5869,1084.72678978133,1156.1553647560002,0.8680380947000157,0.8670920612271819,940.5579880198374,0.9371963584018856
0.65,1003.5869,1085.7916807339905,1163.8352337500007,0.8623101199353936,0.8667235693479778,941.0812410941041,0.9377177413277357
0.651,1011.7307,1089.9347375402874,1165.2711,0.8682363271516818,0.8656952780372367,943.5513556573817,0.9326111737613396
0.652,1019.9159,1098.480913328872,1175.0486,0.8679776308826714,0.8662523447342804,951.5616668169891,0.932980520077184
0.653,1019.9159,1102.421083771729,1175.0486,0.8679776308826714,0.8651815261140314,953.7943556779089,0.9351696112178552
0.654,1020.8417887999999,1107.5804723143763,1184.8787,0.8615580555207887,0.8649289896030142,957.9784588229028,0.9384201051849641
0.655,1028.1428,1109.403960984077,1184.9487862400001,0.8676685540667405,0.8648185252567916,959.4330974522926,0.9331710511927842
0.656,1028.1428,1111.1994461229972,1194.7614,0.8605423643582727,0.8637229743789169,959.7684907335602,0.933497263934115
0.657,1028.1428,1118.5392665362926,1194.7614,0.8605423643582727,0.8626671565728158,964.9270885779065,0.9385146582536068
0.658,1036.4114,1122.2017169639055,1194.7614,0.8674630767281232,0.8624554188188415,967.8489518033281,0.9338463006131813
0.659,1036.4114,1127.3390642509685,1204.697,0.8603087747375482,0.861337586356675,971.0195086075217,0.9369054688201247
0.66,1042.8919,1129.5408771637792,1211.837982239998,0.8605869062399638,0.8602841409428743,971.7261031707025,0.9317610992766387
0.661,1044.7218,1135.0577117117307,1214.6856,0.8600758912429686,0.8591801381307806,975.2190415348925,0.9334724723221938
0.662,1053.074,1136.8990286178384,1224.7272,0.8598437268315753,0.8570614910444262,974.3923766341644,0.9252838609956796
0.663,1053.074,1141.6128117549617,1234.3098847939998,0.8531682464616679,0.8559248846826538,977.1348142536058,0.9278880821799852
0.664,1053.074,1147.9718090281106,1234.8221,0.8528143446736174,0.853794692427674,980.1322376047962,0.930734438040248
0.665,1053.074,1151.6722041022078,1235.0853876650003,0.852632547123642,0.852697666758392,982.0282013084473,0.932534846846895
0.666,1061.1535,1156.0708491403448,1244.9702,0.8523525302051406,0.850646958379529,983.4081514924736,0.926735059058349
0.667,1061.4682,1162.8017503276703,1255.1719,0.8456755604551057,0.8494594849672039,987.7529759523061,0.9305535257224908
0.668,1069.9044,1167.6629259238828,1255.1719,0.8523967115579945,0.8479962853229425,990.1738236927707,0.9254787845463304
0.669,1069.9044,1175.8399002763279,1265.4271,0.8454887681795339,0.8461618790864055,994.9508995225892,0.9299437403216486
0.67,1077.8131280000011,1181.445344415853,1275.736,0.8448559325753926,0.8441581493227005,997.326715468007,0.9253243345798308
0.671,1078.3827,1187.1907037644255,1279.8701685120006,0.8425719471637867,0.8431082723804293,1000.9303032369309,0.9281772632637103
0.672,1080.0551020800003,1192.7029985872289,1286.0988,0.8397917034678831,0.8407402744996599,1002.7534464287943,0.9284280445485269
0.673,1086.9032,1198.325141918802,1296.5155,0.8383264218592065,0.8391119193389568,1005.5289098276138,0.9251319803158311
0.674,1086.9032,1201.87450319353,1296.5155,0.8383264218592065,0.8375053581070647,1006.5763361968478,0.9260956598497896
0.675,1090.0554999000012,1213.0784733327735,1304.1738084250028,0.8358207263926091,0.8364897108645432,1014.7276614141331,0.9308954099192395
0.676,1095.466,1215.2999217292315,1313.3662189440001,0.8340902820546117,0.8348052030476144,1014.5386979229211,0.9261252270019528
0.677,1098.2906,1220.416641639123,1317.5113,0.8336100039521483,0.8337840672231349,1017.5639511726672,0.9264979151899025
0.678,1104.0713,1231.6887520113874,1321.5092363700026,0.8354624164661357,0.8318224198802512,1024.5463182373987,0.9279711538896072
0.679,1104.0713,1236.175463415883,1333.4192048970012,0.8280001487493823,0.8301492378414144,1026.2101187929525,0.9294781222851752
0.68,1112.7189,1240.9778718656407,1338.7244,0.8311784710878505,0.8287750657158678,1028.4915173073841,0.9243048871618735
0.681,1112.7189,1252.3248189775234,1349.4128,0.8245948904590205,0.8266737267815548,1035.2640252451852,0.9303913371518944
0.682,1116.3982608000028,1262.9481718108043,1354.673960602001,0.8241084521207515,0.8241609313559499,1040.8725415338868,0.9323487666381755
0.683,1121.4092,1268.7147954787247,1360.1559,0.8244710771757856,0.8227141741755956,1043.7896452266386,0.9307839147624601
0.684,1122.8717,1273.6289434967732,1371.1940825640006,0.8189006314119576,0.8210011446692727,1045.6508204947672,0.931229115930847
0.685,1130.1421,1276.4198505246623,1381.8066,0.8178728484869012,0.8200259103780285,1046.6973499510732,0.9261643734456695
0.686,1130.1421,1278.6462775283949,1381.8066,0.8178728484869012,0.8191052109668201,1047.345828906835,0.9267381764707598
0.687,1136.253,1286.2571598523084,1387.0491512500046,0.8191872645435904,0.8181327079763209,1052.3290533439006,0.9261397359073205
0.688,1138.9177,1289.9482467833075,1392.7145,0.8177682504203122,0.8179410333377047,1055.101601926099,0.9264072390183232
0.689,1147.7361,1289.9482467833075,1403.6777,0.8176635562422914,0.8178961848312395,1055.0437496738134,0.9192389693709323
0.69,1147.7361,1295.7634629449133,1403.6777,0.8176635562422914,0.8169442008719784,1058.5664467546396,0.9223082263898814
0.691,1156.5974,1301.2956683489065,1414.6961,0.817558908941645,0.8166966227544586,1062.763777545558,0.9188709723414197
0.692,1156.5974,1308.9597740189536,1414.6961,0.817558908941645,0.8157472482609923,1067.7803337402918,0.9232083123654711
0.693,1156.5974,1315.2224683368447,1425.77,0.8112089607720742,0.8157023842889697,1072.8301032927882,0.9275743688277253
0.694,1165.5017,1318.4756553199397,1425.77,0.8174542177209508,0.8147822384929375,1074.2705458400233,0.9217237056282486
0.695,1165.5017,1323.0383013095886,1436.8995,0.8111226289660481,0.8147373648685258,1077.9287392291048,0.9248624341166597
0.696,1174.4491,1333.9015811523063,1436.8995,0.8173495084381337,0.814692491244114,1086.7196022234352,0.9253015752010327
0.697,1174.4491,1336.760231961622,1447.7520635319995,0.8112225356700666,0.8163954360389095,1091.324952451782,0.9292228607027602
0.698,1183.4396,1344.3199952807054,1448.0846,0.8172447935707624,0.8163505555477177,1097.4363749813092,0.9273277444673216
0.699,1183.4396,1353.223848303344,1448.0846,0.8172447935707624,0.8170742526726942,1105.6843645513222,0.9342972506170338
0.7,1191.9612603999983,1362.9867026408717,1448.0846,0.8231295743356419,0.8170293661925949,1113.6001617876063,0.9342586867411315
0.701,1192.4734,1372.7774102235626,1459.3256,0.8171400542826085,0.8181605683695249,1123.1523461933543,0.9418678405684808
0.702,1194.7614,1374.2883332244423,1463.830214537999,0.8161885088408836,0.818115670617993,1124.3268213583983,0.9410471591720307
0.703,1201.5505,1378.262641358903,1470.6225,0.8170353030774383,0.8175632083514541,1126.8168270203344,0.9378023037902563
0.704,1204.697,1382.2415070087736,1470.6834015119996,0.819140950908577,0.8166626641590415,1128.8250316249935,0.9370198743957971
0.705,1210.671,1396.1933984663692,1481.9755,0.8169305093100392,0.8166025856928314,1140.1351393148987,0.9417382090715798
0.706,1214.6856,1400.20272944877,1493.3847,0.8133775577049905,0.8165286035797568,1143.3055794053682,0.9412358057141438
0.707,1219.8351,1405.9557951189395,1493.3847,0.8168257649887534,0.8160370780439813,1147.3120589078617,0.9405468484288259
0.708,1229.0404287999995,1409.8438392328385,1504.8501,0.8167195050191374,0.8156763955341919,1149.9763410515284,0.93567006756184
0.709,1229.0427,1418.0238617789098,1506.7879713879981,0.8156706340493617,0.8147474686420175,1155.331351858345,0.9400253968868169
0.71,1233.712107679997,1421.656295030979,1516.372,0.81359462432701,0.8151951602221422,1158.9273312085961,0.9393823113140762
0.711,1238.2939,1428.3251655207143,1516.372,0.816616173340051,0.8142687266490205,1163.0405137693035,0.9392281701212479
0.712,1238.2939,1429.4709572989525,1527.9505,0.8104280210648185,0.8143673028124888,1164.1144079443343,0.9400954070308627
0.713,1247.589,1438.4226647316152,1527.9505,0.8165113987658632,0.814457469636589,1171.534083785231,0.9390384844570054
0.714,1247.589,1442.4695726234609,1539.5857,0.8103407299769021,0.8148290968171482,1175.3661790469923,0.9421100851698696
0.715,1258.4720359999997,1448.5483993857306,1539.5857,0.817409538163416,0.8146643769202218,1180.0807792243606,0.9377091786442849
0.716,1266.3107,1456.6692892817953,1551.2776,0.8163018018180628,0.8149171521685538,1187.0647888729118,0.93741985191542
0.717,1275.736,1462.7717860304526,1563.0265,0.8161960145909235,0.8139856058807319,1190.6751785172382,0.9333241191886394
0.718,1275.7375,1466.2839596766942,1564.433077,0.8154631340615666,0.8143157332007489,1194.0180977046246,0.9359434034859245
0.719,1285.2084,1472.9651202004832,1582.3841893079982,0.812197447803142,0.8132433426123216,1197.879077903201,0.9320504580449374
0.72,1285.2084,1477.0503235639521,1586.6955,0.80999057475111,0.8123166444719472,1199.8325625536734,0.9335704330548052
0.721,1294.7235,1483.1865524256332,1593.208536348,0.8126516212170214,0.8107143386789097,1202.4406049871993,0.9287238587908533
0.722,1294.7235,1489.2467864824507,1598.6159,0.8099028040444237,0.8086534547420963,1204.2845588525988,0.9301480654769908
0.723,1304.2828,1497.3320849814756,1610.5937,0.8098149148354424,0.8074448074140894,1209.0130169928045,0.9269561915504863
0.724,1304.2828,1501.6558102752506,1620.2675893680027,0.804979874039661,0.807257947080848,1212.223586624826,0.9294177509853125
0.725,1306.9863,1509.893489343209,1631.6179992749965,0.801036946503872,0.8059742022717062,1216.9352005886358,0.9311001963743888
0.726,1313.8865,1518.1490598685866,1634.7221,0.8037369165070932,0.8050728895368993,1222.2206503761302,0.930233053141295
0.727,1323.5347,1527.7749631217052,1636.6554416710007,0.8086825524184191,0.8033415686775786,1227.3251354605204,0.9273086194570649
